risk_level	doi	pmcid	title	year	journal	n_citations	rationale	verified_policy	combo	bio_HLA	bio_MHC	bio_pseudogene	bio_cancer	bio_DE_signature	bio_classify_patient	bio_immune_evasion	bio_immunotherapy	bio_AMP	bio_multimapper_note	likely_scrna	likely_bulk	github_links
NONE	10.7554/elife.104359		Phospholipid scramblase 1 (PLSCR1) regulates interferon-lambda receptor 1 (IFN-λR1) and IFN-λ signaling in influenza A virus (IAV) infection	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.91289.2		ZC3H11A mutations cause high myopia by triggering PI3K-AKT and NF-κB mediated signaling pathway in humans and mice	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101888.2		Loss function of tumor suppressor FRMD8 confers resistance to tamoxifen therapy via a dual mechanism	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96850.4		The domesticated transposon protein L1TD1 associates with its ancestor L1 ORF1p to promote LINE-1 retrotransposition	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.105398.1		Identification and comparison of orthologous cell types from primate embryoid bodies shows limits of marker gene transferability	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.105398		Identification and comparison of orthologous cell types from primate embryoid bodies shows limits of marker gene transferability	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.103178		CILP from Cartilage Intermediate Zone Inhibits Hyaline Cartilage Fibrosis and Chondrocyte Ferroptosis via Keap1-Nrf2 Axis in Early Osteoarthritis Exercise Therapy	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100406.2		IDH1 regulates human erythropoiesis by eliciting chromatin state reprogramming	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101731.2		S100a4+ alveolar macrophages accelerate the progression of precancerous atypical adenomatous hyperplasia by promoting the angiogenic function regulated by fatty acid metabolism	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.103888.2		Sex-specific attenuation of photoreceptor degeneration by reserpine in a rhodopsin P23H rat model of autosomal dominant retinitis pigmentosa	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.105589		A network regularized linear model to infer spatial expression pattern for single cell	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.105589.1		A network regularized linear model to infer spatial expression pattern for single cell	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.93621.3		Inhibition of mitochondrial protein import and proteostasis by a pro-apoptotic lipid	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101236.2		ACVR2A Facilitates Trophoblast Cell Invasion through TCF7/c-JUN Pathway in Pre-eclampsia Progression	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101888.3		Loss function of tumor suppressor FRMD8 confers resistance to tamoxifen therapy via a dual mechanism	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101369.2		Transcriptional pattern enriched for synaptic signaling is associated with shorter survival of patients with high-grade serous ovarian cancer	2025	eLife	0				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.7554/elife.104441.2		HERV activation segregates ME/CFS from fibromyalgia while defining a novel nosologic entity	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.104123		Identification of the regulatory elements and protein substrates of lysine acetoacetylation	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98775.2		Chronic hyperactivation of midbrain dopamine neurons causes preferential dopamine neuron degeneration	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.98469.2		SCellBOW: AI-Driven Tumor Risk Stratification from Single-Cell Transcriptomics Using Phenotype Algebra	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.95897.2		Assessment of the Histone Mark-based Epigenomic Landscape in Human Myometrium at Term Pregnancy	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100887.2		Molecular Feature-Based Classification of Retroperitoneal Liposarcoma: A Prospective Cohort Study	2025	eLife	0				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.103729.2		Evolutionary unique N-glycan-dependent protein quality control system plays pivotal roles in cellular fitness and extracellular vesicle transport in Cryptococcus neoformans	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101170.2		Comparative analysis of the syncytiotrophoblast in placenta tissue and trophoblast organoids using snRNA sequencing	2025	eLife	0				False	False	False	False	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.106393		Monocyte-derived macrophage recruitment mediated by TRPV1 is required for eardrum wound healing	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.96423.2		Changes in neural progenitor lineage constituent during astrocytic differentiation of human iPSCs	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100923.2		Integrated Analysis of Single-Cell and Bulk RNA-Seq Data reveals that Ferroptosis-Related Genes Mediated the Tumor Microenvironment predicts Prognosis, and guides Drug Selection in Triple-Negative Breast Cancer	2025	eLife	0				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.7554/elife.101369.3		Transcriptional pattern enriched for synaptic signaling is associated with shorter survival of patients with high-grade serous ovarian cancer	2025	eLife	0				False	False	False	True	False	True	False	False	False	False	False	False	
NONE	10.7554/elife.102442.2		Drug combination prediction for cancer treatment using disease-specific drug response profiles and single-cell transcriptional signatures	2025	eLife	0				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.104978		Single-cell atlas of AML reveals age-related gene regulatory networks in t(8;21) AML	2025	eLife	0				False	False	False	True	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.94502.2		Post-fertilization transcription initiation in an ancestral LTR retrotransposon drives lineage-specific genomic imprinting of ZDBF2	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.103559.2		Gamma Knife Stereotactic radiotherapy combined with tislelizumab as later-line therapy in hpMMR/MSS/MSI-L metastatic colorectal cancer: A Phase II Trial Analysis	2025	eLife	0				False	False	False	True	False	False	False	True	False	False	False	False	
NONE	10.7554/elife.105979.1		Unsupervised reference-free inference reveals unrecognized regulated transcriptomic complexity in human single cells	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.105979		Unsupervised reference-free inference reveals unrecognized regulated transcriptomic complexity in human single cells	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.100887.3		Molecular feature-based classification of retroperitoneal liposarcoma: a prospective cohort study	2025	eLife	0				False	False	False	True	True	False	False	False	False	False	False	False	
NONE	10.7554/elife.92991.3		Predicting the effect of CRISPR-Cas9-based epigenome editing	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.106265		Integrated transcriptomic analysis of human induced pluripotent stem cell-derived osteogenic differentiation reveals a regulatory role of KLF16	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.106265.1		Integrated transcriptomic analysis of human induced pluripotent stem cell-derived osteogenic differentiation reveals a regulatory role of KLF16	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.102515.2		An increase in reactive oxygen species underlies neonatal cerebellum repair	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.106224.1		Aging-associated Increase of GATA4 levels in Articular Cartilage is Linked to Impaired Regenerative Capacity of Chondrocytes and Osteoarthritis	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.106224		Aging-associated Increase of GATA4 levels in Articular Cartilage is Linked to Impaired Regenerative Capacity of Chondrocytes and Osteoarthritis	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.93621.4		Inhibition of mitochondrial protein import and proteostasis by a pro-apoptotic lipid	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101236.3		ACVR2A facilitates trophoblast cell invasion through TCF7/c-JUN pathway in pre-eclampsia progression	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.103073.2		Therapeutic effects of PDGF-AB/BB against cellular senescence in human intervertebral disc	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101579.3		Image-based identification and isolation of micronucleated cells to dissect cellular consequences	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.105858		The influence of heavy metal stress on the evolutionary transition of teosinte to maize	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.101918.2		Identification and characterization of early human photoreceptor states and cell-state-specific retinoblastoma-related features	2025	eLife	0				False	False	False	False	False	False	False	False	False	False	False	False	
NONE	10.7554/elife.104367.2		Opposing Regulation of TNF Responses by IFN-γ and a PGE2-cAMP Axis that is Apparent in Rheumatoid and Immune Checkpoint Inhibitor-induced Arthritis IL-1β+ Macrophages	2025	eLife	0				False	False	False	True	True	False	False	True	False	False	False	False	
