gene_id	gene_name	gene_type	n_isoforms	n_pairs	n_share_3p	n_share_5p	rate_3p	rate_5p	delta_3p_vs_5p
ENSG00000296230	ENSG00000296230	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000181619	GPR135	nonsense_mediated_decay	2	1	0	0	0.0	0.0	0.0
ENSG00000126790	L3HYPDH	protein_coding_CDS_not_defined	10	45	0	1	0.0	0.022222	-0.022222
ENSG00000151838	CCDC175	protein_coding_CDS_not_defined	5	10	0	0	0.0	0.0	0.0
ENSG00000100612	DHRS7	protein_coding	12	66	0	0	0.0	0.0	0.0
ENSG00000254718	ENSG00000254718	lncRNA	10	45	0	0	0.0	0.0	0.0
ENSG00000258556	LINC02322	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000307639	ENSG00000307639	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000126778	SIX1	protein_coding	6	15	0	0	0.0	0.0	0.0
ENSG00000100625	SIX4	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000126814	TRMT5	protein_coding	4	6	0	0	0.0	0.0	0.0
ENSG00000139974	SLC38A6	protein_coding	22	231	0	0	0.0	0.0	0.0
ENSG00000307460	ENSG00000307460	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000296081	ENSG00000296081	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000305570	ENSG00000305570	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000027075	PRKCH	protein_coding	27	351	0	0	0.0	0.0	0.0
ENSG00000182107	TMEM30B	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000247287	PRKCH-AS1	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000308763	ENSG00000308763	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000250548	LINC01303	lncRNA	9	36	0	0	0.0	0.0	0.0
ENSG00000232774	LINC03033	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000258903	ENSG00000258903	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000259142	LINC00644	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000296961	ENSG00000296961	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000140015	KCNH5	protein_coding	4	6	0	0	0.0	0.0	0.0
ENSG00000259093	ENSG00000259093	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000179600	GPHB5	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000261242	ENSG00000261242	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000300158	ENSG00000300158	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000214770	ENSG00000214770	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000179841	AKAP5	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000126803	HSPA2	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000165807	PPP1R36	protein_coding	8	28	0	1	0.0	0.035714	-0.035714
ENSG00000259076	ENSG00000259076	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000307209	ENSG00000307209	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000125954	CHURC1-FNTB	nonsense_mediated_decay	4	6	0	0	0.0	0.0	0.0
ENSG00000176153	GPX2	nonsense_mediated_decay	4	6	0	0	0.0	0.0	0.0
ENSG00000259118	MAX-AS1	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000309897	ENSG00000309897	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000255002	LINC02324	lncRNA	15	105	0	1	0.0	0.009524	-0.009524
ENSG00000258760	ENSG00000258760	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000276116	FUT8-AS1	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000301842	ENSG00000301842	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000300987	ENSG00000300987	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000258561	ENSG00000258561	lncRNA	7	21	0	0	0.0	0.0	0.0
ENSG00000287833	ENSG00000287833	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000100554	ATP6V1D	nonsense_mediated_decay	14	91	0	0	0.0	0.0	0.0
ENSG00000100558	PLEK2	protein_coding	7	21	0	0	0.0	0.0	0.0
ENSG00000297881	ENSG00000297881	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000100564	PIGH	protein_coding	15	105	0	1	0.0	0.009524	-0.009524
ENSG00000081181	ARG2	protein_coding	5	10	0	0	0.0	0.0	0.0
ENSG00000100568	VTI1B	protein_coding	13	78	0	0	0.0	0.0	0.0
ENSG00000258466	ENSG00000258466	nonsense_mediated_decay	4	6	0	0	0.0	0.0	0.0
ENSG00000139988	RDH12	protein_coding	4	6	0	0	0.0	0.0	0.0
ENSG00000258623	RAD51B-AS1	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000185650	ZFP36L1	protein_coding	6	15	0	0	0.0	0.0	0.0
ENSG00000259062	ACTN1-DT	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000258957	GALNT16-AS1	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000100626	GALNT16	protein_coding_CDS_not_defined	11	55	0	0	0.0	0.0	0.0
ENSG00000175985	PLEKHD1	retained_intron	3	3	0	0	0.0	0.0	0.0
ENSG00000259033	ENSG00000259033	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000308756	ENSG00000308756	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258644	SYNJ2BP-COX16	protein_coding	4	6	0	0	0.0	0.0	0.0
ENSG00000290783	ADAM20P1	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000134007	ADAM20	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000304105	ENSG00000304105	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000258689	LINC01269	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000304150	ENSG00000304150	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000275630	ENSG00000275630	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000100731	PCNX1	retained_intron	15	105	0	0	0.0	0.0	0.0
ENSG00000258517	ENSG00000258517	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000306522	ENSG00000306522	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000309481	ENSG00000309481	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000251393	ENSG00000251393	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000187105	HEATR4	protein_coding_CDS_not_defined	7	21	0	0	0.0	0.0	0.0
ENSG00000184227	ACOT1	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000119661	DNAL1	protein_coding	11	55	0	0	0.0	0.0	0.0
ENSG00000259065	MIDEAS-AS1	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000273711	ENSG00000273711	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258891	ENSG00000258891	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000156050	FAM161B	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000298954	ENSG00000298954	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000301447	ENSG00000301447	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000301403	ENSG00000301403	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000119681	LTBP2	protein_coding	7	21	0	0	0.0	0.0	0.0
ENSG00000258976	ENSG00000258976	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000119616	FCF1	protein_coding	8	28	0	0	0.0	0.0	0.0
ENSG00000119608	PROX2	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000297555	ENSG00000297555	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000297577	ENSG00000297577	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000259138	ENSG00000259138	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000302861	ENSG00000302861	lncRNA	8	28	0	0	0.0	0.0	0.0
ENSG00000302903	ENSG00000302903	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000289844	ENSG00000289844	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000259319	JDP2-AS1	lncRNA	7	21	0	0	0.0	0.0	0.0
ENSG00000156127	BATF	protein_coding_CDS_not_defined	3	3	0	0	0.0	0.0	0.0
ENSG00000224721	FLVCR2-AS1	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000259103	ENSG00000259103	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000258402	ENSG00000258402	lncRNA	8	28	0	0	0.0	0.0	0.0
ENSG00000258454	ENSG00000258454	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000071246	VASH1	protein_coding	5	10	0	0	0.0	0.0	0.0
ENSG00000259081	ENSG00000259081	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000288762	ENSG00000288762	lncRNA	30	435	0	1	0.0	0.002299	-0.002299
ENSG00000258602	LINC01629	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000289347	ENSG00000289347	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000287004	ENSG00000287004	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000100580	TMED8	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000100583	SAMD15	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000165555	NOXRED1	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000100601	ALKBH1	protein_coding	7	21	0	0	0.0	0.0	0.0
ENSG00000119705	SLIRP	protein_coding	21	210	0	0	0.0	0.0	0.0
ENSG00000100603	SNW1	protein_coding	9	36	0	7	0.0	0.194444	-0.194444
ENSG00000197734	SLIRP-OT1	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000307986	ENSG00000307986	lncRNA	8	28	0	0	0.0	0.0	0.0
ENSG00000021645	NRXN3	protein_coding	19	171	0	1	0.0	0.005848	-0.005848
ENSG00000258874	ENSG00000258874	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000258829	ENSG00000258829	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258662	ENSG00000258662	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258416	ENSG00000258416	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000211448	DIO2	protein_coding	10	45	0	0	0.0	0.0	0.0
ENSG00000258766	DIO2-AS1	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000165409	TSHR	protein_coding_CDS_not_defined	12	66	0	1	0.0	0.015152	-0.015152
ENSG00000165417	GTF2A1	protein_coding	5	10	0	1	0.0	0.1	-0.1
ENSG00000273783	GTF2A1-AS1	lncRNA	8	28	0	0	0.0	0.0	0.0
ENSG00000306009	ENSG00000306009	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258675	LINC02308	lncRNA	6	15	0	2	0.0	0.133333	-0.133333
ENSG00000307114	ENSG00000307114	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000259035	ENSG00000259035	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000289442	ENSG00000289442	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258426	ENSG00000258426	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000300525	ENSG00000300525	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000294703	ENSG00000294703	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000259044	ENSG00000259044	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000258902	ENSG00000258902	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000205562	FLRT2-AS1	lncRNA	9	36	0	0	0.0	0.0	0.0
ENSG00000258945	ENSG00000258945	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000258994	LINC02309	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000295909	ENSG00000295909	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000310462	ENSG00000310462	lncRNA	7	21	0	0	0.0	0.0	0.0
ENSG00000310449	ENSG00000310449	lncRNA	8	28	0	0	0.0	0.0	0.0
ENSG00000258859	LINC02296	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000258807	ENSG00000258807	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000140030	GPR65	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000258975	ENSG00000258975	lncRNA	10	45	0	0	0.0	0.0	0.0
ENSG00000258538	KCNK10-AS1	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000100433	KCNK10	protein_coding	5	10	0	0	0.0	0.0	0.0
ENSG00000165521	EML5	protein_coding	9	36	0	0	0.0	0.0	0.0
ENSG00000258752	FOXN3-AS3	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000306652	ENSG00000306652	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000140025	EFCAB11	protein_coding	15	105	0	0	0.0	0.0	0.0
ENSG00000152315	KCNK13	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000275198	LINC02960	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000198668	CALM1	protein_coding	18	153	0	0	0.0	0.0	0.0
ENSG00000258678	LINC02317	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000259789	ENSG00000259789	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000295850	ENSG00000295850	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000302064	ENSG00000302064	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000303586	ENSG00000303586	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000259163	TTC7B-AS1	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000258884	LINC02321	lncRNA	14	91	0	1	0.0	0.010989	-0.010989
ENSG00000258875	ENSG00000258875	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000304283	ENSG00000304283	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000279286	ENSG00000279286	TEC	2	1	0	1	0.0	1.0	-1.0
ENSG00000133962	CATSPERB	nonsense_mediated_decay	8	28	0	0	0.0	0.0	0.0
ENSG00000303039	ENSG00000303039	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000294352	ENSG00000294352	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000303901	ENSG00000303901	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000258481	ENSG00000258481	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000307514	ENSG00000307514	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000308283	ENSG00000308283	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000295617	ENSG00000295617	lncRNA	4	6	0	1	0.0	0.166667	-0.166667
ENSG00000258742	LINC02833	lncRNA	16	120	0	0	0.0	0.0	0.0
ENSG00000259066	ENSG00000259066	nonsense_mediated_decay	3	3	0	0	0.0	0.0	0.0
ENSG00000170270	GON7	protein_coding	4	6	0	0	0.0	0.0	0.0
ENSG00000258584	FAM181A-AS1	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000258987	ENSG00000258987	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000310461	ENSG00000310461	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000089723	OTUB2	protein_coding	3	3	0	1	0.0	0.333333	-0.333333
ENSG00000119632	IFI27L2	protein_coding	12	66	0	0	0.0	0.0	0.0
ENSG00000165953	SERPINA12	protein_coding	5	10	0	0	0.0	0.0	0.0
ENSG00000287668	ENSG00000287668	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000295008	ENSG00000295008	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258933	LINC02279	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000165959	CLMN	protein_coding	11	55	0	0	0.0	0.0	0.0
ENSG00000258630	LINC02292	lncRNA	11	55	0	0	0.0	0.0	0.0
ENSG00000182512	GLRX5	protein_coding_CDS_not_defined	4	6	0	0	0.0	0.0	0.0
ENSG00000100721	TCL1A	protein_coding	9	36	0	0	0.0	0.0	0.0
ENSG00000257275	ENSG00000257275	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000303011	ENSG00000303011	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258516	ENSG00000258516	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000227051	C14orf132	protein_coding	4	6	0	0	0.0	0.0	0.0
ENSG00000301699	ENSG00000301699	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000305881	ENSG00000305881	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258691	ENSG00000258691	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000100739	BDKRB1	protein_coding	6	15	0	1	0.0	0.066667	-0.066667
ENSG00000258729	ENSG00000258729	lncRNA	2	1	0	1	0.0	1.0	-1.0
ENSG00000066739	ATG2B	protein_coding	8	28	0	0	0.0	0.0	0.0
ENSG00000260806	PAPOLA-DT	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258979	LINC02299	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000259026	ENSG00000259026	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000259110	LINC02304	lncRNA	16	120	0	3	0.0	0.025	-0.025
ENSG00000310069	ENSG00000310069	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000301019	ENSG00000301019	lncRNA	9	36	0	0	0.0	0.0	0.0
ENSG00000258869	LINC02312	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000307462	ENSG00000307462	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000258511	LINC02295	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000295869	ENSG00000295869	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000308252	ENSG00000308252	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000176605	LINC02914	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000294634	ENSG00000294634	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000235785	ENSG00000235785	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000308312	ENSG00000308312	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258383	ENSG00000258383	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000205476	CCDC85C	protein_coding	7	21	0	0	0.0	0.0	0.0
ENSG00000182218	HHIPL1	protein_coding	3	3	0	1	0.0	0.333333	-0.333333
ENSG00000168350	DEGS2	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000100811	YY1	protein_coding	9	36	0	0	0.0	0.0	0.0
ENSG00000258504	ENSG00000258504	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000140107	SLC25A47	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000258620	ENSG00000258620	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000301881	ENSG00000301881	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000299232	ENSG00000299232	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000306540	ENSG00000306540	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000309789	ENSG00000309789	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000185559	DLK1	protein_coding	6	15	0	0	0.0	0.0	0.0
ENSG00000258399	MIR493HG	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000307013	ENSG00000307013	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000288302	ENSG00000288302	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000286551	ENSG00000286551	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000294718	ENSG00000294718	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000259082	LINC02314	lncRNA	7	21	0	0	0.0	0.0	0.0
ENSG00000294818	ENSG00000294818	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258404	LINC02320	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000298374	ENSG00000298374	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000289049	ENSG00000289049	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000271780	ENSG00000271780	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000100865	CINP	nonsense_mediated_decay	9	36	0	0	0.0	0.0	0.0
ENSG00000196663	TECPR2	protein_coding	9	36	0	0	0.0	0.0	0.0
ENSG00000308722	ENSG00000308722	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000089902	RCOR1	protein_coding	5	10	0	1	0.0	0.1	-0.1
ENSG00000259508	ENSG00000259508	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000298368	ENSG00000298368	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000283071	LBHD2	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000288610	ENSG00000288610	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000259717	LINC00677	lncRNA	6	15	0	0	0.0	0.0	0.0
ENSG00000293155	ENSG00000293155	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000296766	ENSG00000296766	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000278071	ENSG00000278071	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000296778	ENSG00000296778	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000303636	ENSG00000303636	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000303357	ENSG00000303357	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000295893	ENSG00000295893	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000166170	BAG5	protein_coding	5	10	0	0	0.0	0.0	0.0
ENSG00000297899	ENSG00000297899	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000258913	LINC02691	lncRNA	16	120	0	0	0.0	0.0	0.0
ENSG00000288459	ENSG00000288459	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000258598	ENSG00000258598	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000297112	ENSG00000297112	lncRNA	8	28	0	1	0.0	0.035714	-0.035714
ENSG00000305651	ENSG00000305651	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000306372	ENSG00000306372	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000184990	SIVA1	protein_coding	11	55	0	1	0.0	0.018182	-0.018182
ENSG00000179627	ZBTB42	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000279140	ENSG00000279140	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000294462	ENSG00000294462	lncRNA	4	6	0	1	0.0	0.166667	-0.166667
ENSG00000140104	CLBA1	protein_coding	9	36	0	0	0.0	0.0	0.0
ENSG00000307120	ENSG00000307120	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000251602	MTA1-DT	lncRNA	5	10	0	1	0.0	0.1	-0.1
ENSG00000257341	ENSG00000257341	nonsense_mediated_decay	6	15	0	1	0.0	0.066667	-0.066667
ENSG00000299052	ENSG00000299052	lncRNA	7	21	0	0	0.0	0.0	0.0
ENSG00000211890	IGHA2	IG_C_gene	2	1	0	1	0.0	1.0	-1.0
ENSG00000211891	IGHE	IG_C_gene	2	1	0	1	0.0	1.0	-1.0
ENSG00000211892	IGHG4	IG_C_gene	2	1	0	1	0.0	1.0	-1.0
ENSG00000211893	IGHG2	IG_C_gene	2	1	0	1	0.0	1.0	-1.0
ENSG00000211895	IGHA1	IG_C_gene	2	1	0	1	0.0	1.0	-1.0
ENSG00000211896	IGHG1	IG_C_gene	3	3	0	3	0.0	1.0	-1.0
ENSG00000211897	IGHG3	IG_C_gene	2	1	0	1	0.0	1.0	-1.0
ENSG00000211899	IGHM	IG_C_gene	2	1	0	1	0.0	1.0	-1.0
ENSG00000289598	ENSG00000289598	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000276210	LINC00226	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000270816	LINC00221	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000295220	ENSG00000295220	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000287122	ENSG00000287122	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000258654	ENSG00000258654	lncRNA	7	21	0	0	0.0	0.0	0.0
ENSG00000279628	ENSG00000279628	TEC	2	1	0	0	0.0	0.0	0.0
ENSG00000259383	ENSG00000259383	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000292985	ENSG00000292985	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000308442	ENSG00000308442	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000299429	ENSG00000299429	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000307520	ENSG00000307520	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000295468	ENSG00000295468	lncRNA	2	1	0	1	0.0	1.0	-1.0
ENSG00000280881	ENSG00000280881	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000278522	POTEB3	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000306314	ENSG00000306314	lncRNA	5	10	0	0	0.0	0.0	0.0
ENSG00000280709	LINC02203	protein_coding_CDS_not_defined	2	1	0	0	0.0	0.0	0.0
ENSG00000284500	ENSG00000284500	lncRNA	7	21	0	1	0.0	0.047619	-0.047619
ENSG00000274102	OR4M2	protein_coding_CDS_not_defined	2	1	0	0	0.0	0.0	0.0
ENSG00000291002	ENSG00000291002	lncRNA	3	3	0	1	0.0	0.333333	-0.333333
ENSG00000310081	ENSG00000310081	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000308724	ENSG00000308724	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000290368	ENSG00000290368	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000291163	ENSG00000291163	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000290359	GOLGA8DP	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000299299	ENSG00000299299	lncRNA	4	6	0	0	0.0	0.0	0.0
ENSG00000261739	GOLGA8S	retained_intron	2	1	0	1	0.0	1.0	-1.0
ENSG00000286598	ENSG00000286598	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000299084	ENSG00000299084	lncRNA	2	1	0	0	0.0	0.0	0.0
ENSG00000174450	GOLGA6L2	protein_coding	2	1	0	0	0.0	0.0	0.0
ENSG00000260551	PWRN2	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000304107	ENSG00000304107	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000287888	ENSG00000287888	lncRNA	12	66	0	0	0.0	0.0	0.0
ENSG00000273173	SNURF	protein_coding	3	3	0	0	0.0	0.0	0.0
ENSG00000214265	ENSG00000214265	nonsense_mediated_decay	2	1	0	0	0.0	0.0	0.0
ENSG00000279735	ENSG00000279735	TEC	2	1	0	1	0.0	1.0	-1.0
ENSG00000235731	LINC02250	lncRNA	10	45	0	1	0.0	0.022222	-0.022222
ENSG00000289522	ENSG00000289522	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000206190	ATP10A	protein_coding	19	171	0	0	0.0	0.0	0.0
ENSG00000306598	ENSG00000306598	lncRNA	2	1	0	1	0.0	1.0	-1.0
ENSG00000301308	ENSG00000301308	lncRNA	3	3	0	0	0.0	0.0	0.0
ENSG00000306807	ENSG00000306807	lncRNA	2	1	0	0	0.0	0.0	0.0
